dataset,datasetIteration,model,orientation,trainingType,val
all,8,forest,first,justTargetDataset,1.2764173094438842
all,8,forest,second,allDatasets,1.2843302853181138
all,8,forest,second,justTargetDataset,1.2845047801918816
brca,9,forest,first,allDatasets,1.0144008934886535
brca,9,forest,first,justTargetDataset,1.0492029585793787
brca,9,forest,second,allDatasets,1.0767401247446704
brca,9,forest,second,justTargetDataset,1.1033811379371614
ccrcc,9,forest,first,allDatasets,0.846006272955225
ccrcc,9,forest,first,justTargetDataset,0.8855312071426432
ccrcc,9,forest,second,allDatasets,0.8508728959636258
ccrcc,9,forest,second,justTargetDataset,0.8867038907636831
coad,9,forest,first,allDatasets,1.5064933299694838
coad,9,forest,first,justTargetDataset,1.49323376389749
coad,9,forest,second,allDatasets,2.398769266185251
coad,9,forest,second,justTargetDataset,2.2484467097020246
gbm,9,forest,first,allDatasets,1.1304562900933732
gbm,9,forest,first,justTargetDataset,1.1873803501288172
gbm,9,forest,second,allDatasets,1.1160925566025732
gbm,9,forest,second,justTargetDataset,1.129517669568782
hnscc,9,forest,first,allDatasets,0.9719849994027879
hnscc,9,forest,first,justTargetDataset,0.9830688756442167
hnscc,9,forest,second,allDatasets,0.8495995360022539
hnscc,9,forest,second,justTargetDataset,0.8849642656539022
lscc,9,forest,first,allDatasets,0.6452082635246036
lscc,9,forest,first,justTargetDataset,0.7579864504754622
lscc,9,forest,second,allDatasets,0.7849689007259587
lscc,9,forest,second,justTargetDataset,0.8629823997942688
luad,9,forest,first,allDatasets,1.029579686563777
luad,9,forest,first,justTargetDataset,1.2225609387966312
luad,9,forest,second,allDatasets,1.0734311181774832
luad,9,forest,second,justTargetDataset,1.1654170302325615
ov,9,forest,first,allDatasets,1.1336683233154006
ov,9,forest,first,justTargetDataset,1.1834218037180468
ov,9,forest,second,allDatasets,1.1710438540520403
ov,9,forest,second,justTargetDataset,1.1848625857856212
pdac,9,forest,first,allDatasets,1.4081774569652739
pdac,9,forest,first,justTargetDataset,1.3887066091249547
pdac,9,forest,second,allDatasets,2.4080045143710693
pdac,9,forest,second,justTargetDataset,2.1015480229684
all,9,forest,first,allDatasets,1.0185632666851319
all,9,forest,first,justTargetDataset,1.0178017167270343
all,9,forest,second,allDatasets,1.2073996401898182
all,9,forest,second,justTargetDataset,1.2094731878032177
brca,10,forest,first,allDatasets,1.0637134560712838
brca,10,forest,first,justTargetDataset,1.0783677530384588
brca,10,forest,second,allDatasets,1.058963444407641
brca,10,forest,second,justTargetDataset,1.0540539496122092
ccrcc,10,forest,first,allDatasets,1.1086566835523117
ccrcc,10,forest,first,justTargetDataset,1.1462135485511045
ccrcc,10,forest,second,allDatasets,0.8238071877212914
ccrcc,10,forest,second,justTargetDataset,0.8548008725847321
coad,10,forest,first,allDatasets,1.5655228992905914
coad,10,forest,first,justTargetDataset,1.5365020686856432
coad,10,forest,second,allDatasets,4.49614922978023
coad,10,forest,second,justTargetDataset,4.178706267701403
gbm,10,forest,first,allDatasets,1.1280518102760486
gbm,10,forest,first,justTargetDataset,1.1052498184778912
gbm,10,forest,second,allDatasets,1.0636659828734272
gbm,10,forest,second,justTargetDataset,1.0770867951277383
hnscc,10,forest,first,allDatasets,1.161696155894709
hnscc,10,forest,first,justTargetDataset,1.1823811940305893
hnscc,10,forest,second,allDatasets,0.841912443704694
hnscc,10,forest,second,justTargetDataset,0.8959592750098206
lscc,10,forest,first,allDatasets,0.6496415388366834
lscc,10,forest,first,justTargetDataset,0.7762177513035103
lscc,10,forest,second,allDatasets,0.7993259909728622
lscc,10,forest,second,justTargetDataset,0.8785451078317071
luad,10,forest,first,allDatasets,0.9779743740259518
luad,10,forest,first,justTargetDataset,1.044501906717226
luad,10,forest,second,allDatasets,0.8634993810827847
luad,10,forest,second,justTargetDataset,0.9366814690114187
ov,10,forest,first,allDatasets,1.2278948286853224
ov,10,forest,first,justTargetDataset,1.231141339773146
ov,10,forest,second,allDatasets,1.10677301245062
ov,10,forest,second,justTargetDataset,1.143934485128955
pdac,10,forest,first,allDatasets,5.0605164072276745
pdac,10,forest,first,justTargetDataset,4.210086543991586
pdac,10,forest,second,allDatasets,1.4176311628922476
pdac,10,forest,second,justTargetDataset,1.4095778929405458
all,10,forest,first,allDatasets,1.4348597238124603
all,10,forest,first,justTargetDataset,1.4364585185217322
all,10,forest,second,allDatasets,1.2232194580090439
all,10,forest,second,justTargetDataset,1.221835940273089
brca,11,forest,first,allDatasets,1.0365341437986895
brca,11,forest,first,justTargetDataset,1.0345954906029067
brca,11,forest,second,allDatasets,0.9821356372484108
brca,11,forest,second,justTargetDataset,0.9998980924015776
ccrcc,11,forest,first,allDatasets,0.80780067263138
ccrcc,11,forest,first,justTargetDataset,0.8429450726634569
ccrcc,11,forest,second,allDatasets,0.9116738771561401
ccrcc,11,forest,second,justTargetDataset,0.9337878956314654
coad,11,forest,first,allDatasets,2.0826184166127715
coad,11,forest,first,justTargetDataset,1.9911808367723407
coad,11,forest,second,allDatasets,1.6195675711657826
coad,11,forest,second,justTargetDataset,1.5996120526642554
gbm,11,forest,first,allDatasets,1.0405234533351495
gbm,11,forest,first,justTargetDataset,1.0418405211715476
gbm,11,forest,second,allDatasets,1.066134527281722
gbm,11,forest,second,justTargetDataset,1.0577049005677457
hnscc,11,forest,first,allDatasets,1.0095734396881757
hnscc,11,forest,first,justTargetDataset,1.0270659140000127
hnscc,11,forest,second,allDatasets,1.0361845307038817
hnscc,11,forest,second,justTargetDataset,1.170237802188355
lscc,11,forest,first,allDatasets,0.7956739087725222
lscc,11,forest,first,justTargetDataset,0.9020195682450848
lscc,11,forest,second,allDatasets,1.0494841908340062
lscc,11,forest,second,justTargetDataset,1.5266694016644504
luad,11,forest,first,allDatasets,1.1222878167896329
luad,11,forest,first,justTargetDataset,1.1455426648658682
luad,11,forest,second,allDatasets,0.6929117446412814
luad,11,forest,second,justTargetDataset,0.836470497655847
ov,11,forest,first,allDatasets,1.1999668081187385
ov,11,forest,first,justTargetDataset,1.241554818322331
ov,11,forest,second,allDatasets,2.842070805600895
ov,11,forest,second,justTargetDataset,2.839998230455366
pdac,11,forest,first,allDatasets,1.5091770777523545
pdac,11,forest,first,justTargetDataset,1.394963303260216
pdac,11,forest,second,allDatasets,1.6919755204226103
pdac,11,forest,second,justTargetDataset,1.5745973024638147
all,11,forest,first,allDatasets,1.1095577633847225
all,11,forest,first,justTargetDataset,1.1104030154085518
all,11,forest,second,allDatasets,1.1815776006436014
all,11,forest,second,justTargetDataset,1.1820006240192533
brca,12,forest,first,allDatasets,1.0246334622777251
brca,12,forest,first,justTargetDataset,1.0523417608889425
brca,12,forest,second,allDatasets,1.0741995672838716
brca,12,forest,second,justTargetDataset,1.0780533761943263
ccrcc,12,forest,first,allDatasets,0.8580337574352231
ccrcc,12,forest,first,justTargetDataset,0.888342604257953
ccrcc,12,forest,second,allDatasets,0.8160709637799644
ccrcc,12,forest,second,justTargetDataset,0.8447926240348863
coad,12,forest,first,allDatasets,8.77390453728058
coad,12,forest,first,justTargetDataset,8.209277672909474
coad,12,forest,second,allDatasets,1.7236781282201836
coad,12,forest,second,justTargetDataset,1.6593302449832075
gbm,12,forest,first,allDatasets,0.9639514472596312
gbm,12,forest,first,justTargetDataset,0.997364889285805
gbm,12,forest,second,allDatasets,1.1705132192714274
gbm,12,forest,second,justTargetDataset,1.132000722313472
hnscc,12,forest,first,allDatasets,0.8580644095733211
hnscc,12,forest,first,justTargetDataset,0.9093539271363212
hnscc,12,forest,second,allDatasets,0.9485320126527615
hnscc,12,forest,second,justTargetDataset,0.9542402512144473
lscc,12,forest,first,allDatasets,0.6969828298452926
lscc,12,forest,first,justTargetDataset,0.8085626527768227
lscc,12,forest,second,allDatasets,0.7825772424259859
lscc,12,forest,second,justTargetDataset,0.8665665504760944
luad,12,forest,first,allDatasets,0.8707926139045826
luad,12,forest,first,justTargetDataset,0.9908409873493847
luad,12,forest,second,allDatasets,0.9041186887999463
luad,12,forest,second,justTargetDataset,0.98152925656494
ov,12,forest,first,allDatasets,1.0522680606273105
ov,12,forest,first,justTargetDataset,1.0860742026545527
ov,12,forest,second,allDatasets,1.2216200300500084
ov,12,forest,second,justTargetDataset,1.2329003255983313
pdac,12,forest,first,allDatasets,3.55379264689894
pdac,12,forest,first,justTargetDataset,3.0449045401962196
pdac,12,forest,second,allDatasets,1.1435345204153886
pdac,12,forest,second,justTargetDataset,1.1211576442672981
all,12,forest,first,allDatasets,1.7279291447757745
all,12,forest,first,justTargetDataset,1.7287068441338342
all,12,forest,second,allDatasets,1.0183495959358528
all,12,forest,second,justTargetDataset,1.017679853783813
brca,13,forest,first,allDatasets,1.172399810885589
brca,13,forest,first,justTargetDataset,1.4114110586098774
brca,13,forest,second,allDatasets,1.1330197607805288
brca,13,forest,second,justTargetDataset,1.1126668358530885
ccrcc,13,forest,first,allDatasets,1.8227049420621522
ccrcc,13,forest,first,justTargetDataset,1.7757441008915975
ccrcc,13,forest,second,allDatasets,1.1658462797185085
ccrcc,13,forest,second,justTargetDataset,1.1601027958139
coad,13,forest,first,allDatasets,3.697406123182606
coad,13,forest,first,justTargetDataset,3.5691496981621014
coad,13,forest,second,allDatasets,6.368265033985746
coad,13,forest,second,justTargetDataset,5.799016308645125
gbm,13,forest,first,allDatasets,1.1672938437265554
gbm,13,forest,first,justTargetDataset,1.1889609716428413
gbm,13,forest,second,allDatasets,1.083721453029049
gbm,13,forest,second,justTargetDataset,1.1019376803952672
hnscc,13,forest,first,allDatasets,0.9229617541859895
hnscc,13,forest,first,justTargetDataset,0.9524957830965712
hnscc,13,forest,second,allDatasets,0.9211227487008895
hnscc,13,forest,second,justTargetDataset,0.9538389782157758
lscc,13,forest,first,allDatasets,0.6803538330304378
lscc,13,forest,first,justTargetDataset,0.8227440332549615
lscc,13,forest,second,allDatasets,0.8364689558974444
lscc,13,forest,second,justTargetDataset,0.9256466090711932
luad,13,forest,first,allDatasets,0.8870742236774755
luad,13,forest,first,justTargetDataset,0.9657079827619984
luad,13,forest,second,allDatasets,0.8978512055437289
luad,13,forest,second,justTargetDataset,0.9637737763035192
ov,13,forest,first,allDatasets,1.7621627090576575
ov,13,forest,first,justTargetDataset,1.8631459611411774
ov,13,forest,second,allDatasets,1.246181784242567
ov,13,forest,second,justTargetDataset,1.2674799071925775
pdac,13,forest,first,allDatasets,1.2291935844963293
pdac,13,forest,first,justTargetDataset,1.3354789277836283
pdac,13,forest,second,allDatasets,7.2970915856111045
pdac,13,forest,second,justTargetDataset,5.936088509091849
all,13,forest,first,allDatasets,1.3430231108320305
all,13,forest,first,justTargetDataset,1.3410119095746433
all,13,forest,second,allDatasets,2.0187212086111437
all,13,forest,second,justTargetDataset,2.0204417778324673
brca,14,forest,first,allDatasets,1.6604471586768108
brca,14,forest,first,justTargetDataset,1.779624480711887
brca,14,forest,second,allDatasets,0.9301728100783412
brca,14,forest,second,justTargetDataset,0.9822233630867216
ccrcc,14,forest,first,allDatasets,0.902742444007823
ccrcc,14,forest,first,justTargetDataset,0.9204495964852961
ccrcc,14,forest,second,allDatasets,0.800555963431062
ccrcc,14,forest,second,justTargetDataset,0.8476987730560449
coad,14,forest,first,allDatasets,1.1558758835316574
coad,14,forest,first,justTargetDataset,1.1756680454252961
coad,14,forest,second,allDatasets,10.289512266783307
coad,14,forest,second,justTargetDataset,9.562695901139271
gbm,14,forest,first,allDatasets,1.1737755115449182
gbm,14,forest,first,justTargetDataset,1.2452443621229476
gbm,14,forest,second,allDatasets,1.1458262756097397
gbm,14,forest,second,justTargetDataset,1.2297361780799025
hnscc,14,forest,first,allDatasets,0.9817101042661658
hnscc,14,forest,first,justTargetDataset,1.0218995565730054
hnscc,14,forest,second,allDatasets,0.8963548649222223
hnscc,14,forest,second,justTargetDataset,0.9347271657123862
lscc,14,forest,first,allDatasets,0.8358405503378392
lscc,14,forest,first,justTargetDataset,0.9163965849287756
lscc,14,forest,second,allDatasets,0.6344262881453042
lscc,14,forest,second,justTargetDataset,0.7620938377126651
luad,14,forest,first,allDatasets,0.9859349753385175
luad,14,forest,first,justTargetDataset,1.0956483220137005
luad,14,forest,second,allDatasets,0.9302530519391915
luad,14,forest,second,justTargetDataset,0.983805297270914
ov,14,forest,first,allDatasets,4.124580709021061
ov,14,forest,first,justTargetDataset,3.8766318444402756
ov,14,forest,second,allDatasets,1.0022560551495299
ov,14,forest,second,justTargetDataset,1.0618812518341079
pdac,14,forest,first,allDatasets,1.2465684013316847
pdac,14,forest,first,justTargetDataset,1.2192613916812245
pdac,14,forest,second,allDatasets,1.3886741592834086
pdac,14,forest,second,justTargetDataset,1.3376647445644652
all,14,forest,first,allDatasets,1.2683952745988192
all,14,forest,first,justTargetDataset,1.2716186962092184
all,14,forest,second,allDatasets,1.644452810324009
all,14,forest,second,justTargetDataset,1.6391959560182519
brca,15,forest,first,allDatasets,0.91505931769844
brca,15,forest,first,justTargetDataset,0.9692638603015532
brca,15,forest,second,allDatasets,1.2522903501298779
brca,15,forest,second,justTargetDataset,1.2429936491068987
ccrcc,15,forest,first,allDatasets,0.7751909887919345
ccrcc,15,forest,first,justTargetDataset,0.8378024502286255
ccrcc,15,forest,second,allDatasets,0.9396512085385779
ccrcc,15,forest,second,justTargetDataset,0.9494564345015328
coad,15,forest,first,allDatasets,5.989801412747921
coad,15,forest,first,justTargetDataset,5.714800895428168
coad,15,forest,second,allDatasets,2.9567363014012455
coad,15,forest,second,justTargetDataset,2.769705681224546
gbm,15,forest,first,allDatasets,1.074892906138954
gbm,15,forest,first,justTargetDataset,1.0625248920264034
gbm,15,forest,second,allDatasets,1.0950454248073398
gbm,15,forest,second,justTargetDataset,1.111288540852213
hnscc,15,forest,first,allDatasets,0.9602299696326103
hnscc,15,forest,first,justTargetDataset,0.9793433117964191
hnscc,15,forest,second,allDatasets,2.935698064400933
hnscc,15,forest,second,justTargetDataset,2.7107473499014176
lscc,15,forest,first,allDatasets,0.6856596275931722
lscc,15,forest,first,justTargetDataset,0.8209276275714015
lscc,15,forest,second,allDatasets,0.809905034571824
lscc,15,forest,second,justTargetDataset,0.9205879916818389
luad,15,forest,first,allDatasets,0.8702372987040146
luad,15,forest,first,justTargetDataset,0.9495956315848886
luad,15,forest,second,allDatasets,0.8793561128873632
luad,15,forest,second,justTargetDataset,0.9405926761725062
ov,15,forest,first,allDatasets,0.9969273368700915
ov,15,forest,first,justTargetDataset,1.0549974696798492
ov,15,forest,second,allDatasets,1.34366970130417
ov,15,forest,second,justTargetDataset,1.3387155505847463
pdac,15,forest,first,allDatasets,2.4077654893976534
pdac,15,forest,first,justTargetDataset,2.1525014861321785
pdac,15,forest,second,allDatasets,2.6360702626533214
pdac,15,forest,second,justTargetDataset,2.290850141983025
all,15,forest,first,allDatasets,1.3994188253645716
all,15,forest,first,justTargetDataset,1.398245815667882
all,15,forest,second,allDatasets,1.5378841860744497
all,15,forest,second,justTargetDataset,1.5368853215468956
brca,16,forest,first,allDatasets,1.350084525350716
brca,16,forest,first,justTargetDataset,1.5217699915616458
brca,16,forest,second,allDatasets,1.0608672967817534
brca,16,forest,second,justTargetDataset,1.075476988262512
ccrcc,16,forest,first,allDatasets,0.8428437385584088
ccrcc,16,forest,first,justTargetDataset,0.8628467621170458
ccrcc,16,forest,second,allDatasets,1.4904429809724529
ccrcc,16,forest,second,justTargetDataset,1.413635523851732
coad,16,forest,first,allDatasets,2.523646704712241
coad,16,forest,first,justTargetDataset,2.4221907502493485
coad,16,forest,second,allDatasets,0.9976018571615851
coad,16,forest,second,justTargetDataset,1.008970182695926
gbm,16,forest,first,allDatasets,1.11102445204446
gbm,16,forest,first,justTargetDataset,1.1005270865418904
gbm,16,forest,second,allDatasets,1.003097597425778
gbm,16,forest,second,justTargetDataset,0.998281250788047
hnscc,16,forest,first,allDatasets,0.9670953911470882
hnscc,16,forest,first,justTargetDataset,0.9802698873123673
hnscc,16,forest,second,allDatasets,0.9196243584523132
hnscc,16,forest,second,justTargetDataset,1.0960868179930778
lscc,16,forest,first,allDatasets,0.6910935212177004
lscc,16,forest,first,justTargetDataset,0.8017923445234163
lscc,16,forest,second,allDatasets,0.7839053666745353
lscc,16,forest,second,justTargetDataset,0.8614056343922675
